domain,product_title,canonical_url,public_product_id,public_variant_id,public_offer_id,public_sku_id,category,strength_size_options,current_price,compare_at_list_price,currency,stock_status,backorder,min_purchase,max_purchase,exact_public_quantity,is_retatrutide,source_url,extraction_method,captured_at,confidence,caveat
pacificresearchpeptides.com,Tirzepatide,https://pacificresearchpeptides.com/product/wholesale-tirzepatide/?attribute_vial-size=5+mg,8178,8179,,WS-TIRZEPATIDE-5-MG,Wholesale Special Order,Vial Size: 5 mg,490,490,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Tirzepatide,https://pacificresearchpeptides.com/product/wholesale-tirzepatide/?attribute_vial-size=50+mg,8178,8186,,WS-TIRZEPATIDE-50-MG,Wholesale Special Order,Vial Size: 50 mg,1590,1590,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Tirzepatide,https://pacificresearchpeptides.com/product/wholesale-tirzepatide/?attribute_vial-size=60+mg,8178,8187,,WS-TIRZEPATIDE-60-MG,Wholesale Special Order,Vial Size: 60 mg,1990,1990,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Tirzepatide,https://pacificresearchpeptides.com/product/wholesale-tirzepatide/?attribute_vial-size=70+mg,8178,8188,,WS-TIRZEPATIDE-70-MG,Wholesale Special Order,Vial Size: 70 mg,1990,1990,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Tirzepatide,https://pacificresearchpeptides.com/product/wholesale-tirzepatide/?attribute_vial-size=80+mg,8178,8189,,WS-TIRZEPATIDE-80-MG,Wholesale Special Order,Vial Size: 80 mg,2190,2190,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Tirzepatide,https://pacificresearchpeptides.com/product/wholesale-tirzepatide/?attribute_vial-size=90+mg,8178,8190,,WS-TIRZEPATIDE-90-MG,Wholesale Special Order,Vial Size: 90 mg,2390,2390,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,VIP,https://pacificresearchpeptides.com/product/vip/?attribute_dosage=10mg,7174,7301,,VIP10,Longevity / Metabolic,Dosage: 10mg,129,129,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=2&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,VIP,https://pacificresearchpeptides.com/product/wholesale-vip/?attribute_vial-size=10+mg,8193,8195,,WS-VIP-10-MG,Wholesale Special Order,Vial Size: 10 mg,690,690,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,VIP,https://pacificresearchpeptides.com/product/wholesale-vip/?attribute_vial-size=5+mg,8193,8194,,WS-VIP-5-MG,Wholesale Special Order,Vial Size: 5 mg,590,590,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Vitamin B12,https://pacificresearchpeptides.com/product/wholesale-vitamin-b12/?attribute_vial-size=10+mg,8196,8197,,WS-VITAMIN-B12-10-MG,Wholesale Special Order,Vial Size: 10 mg,290,290,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Vitamin B12 10mg (10mL Vial),https://pacificresearchpeptides.com/product/vitamin-b12-10mg-10ml-vial/,7186,7186,,B12,Injectable Research Support,,59,59,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pantheonpeptides.com,5-AMINO-1MQ,https://ca-wp.pantheonpeptides.com/product/5-amino-1mq/?attribute_concentration=5mg,207,212,,5-AMINO-1MQ-5MG,All Peptides | Energy & Cellular Health | Weight Loss,Concentration: 5mg,125,125,CAD,in_stock,no,1,72,72,false,https://ca-wp.pantheonpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,Category inherited from the public parent product record. | WooCommerce Store API host ca-wp.pantheonpeptides.com was publicly linked by the rendered pantheonpeptides.com storefront.
pantheonpeptides.com,ACE-031,https://ca-wp.pantheonpeptides.com/product/ace-031/?attribute_concentration=1mg,252,257,,ACE-031-1MG,All Peptides | Healing & Recovery | Muscle & Performance,Concentration: 1mg,135,135,CAD,in_stock,no,1,92,92,false,https://ca-wp.pantheonpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,Category inherited from the public parent product record. | WooCommerce Store API host ca-wp.pantheonpeptides.com was publicly linked by the rendered pantheonpeptides.com storefront.
pantheonpeptides.com,AICAR,https://ca-wp.pantheonpeptides.com/product/aicar/?attribute_concentration=50mg,245,250,,AICAR-50MG,All Peptides | Energy & Cellular Health | Weight Loss,Concentration: 50mg,65,65,CAD,in_stock,no,1,100,100,false,https://ca-wp.pantheonpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,Category inherited from the public parent product record. | WooCommerce Store API host ca-wp.pantheonpeptides.com was publicly linked by the rendered pantheonpeptides.com storefront.
pantheonpeptides.com,Alcohol Pads,https://ca-wp.pantheonpeptides.com/product/alcohol-pads/?attribute_quantity=Box+of+100+pads,135,137,,ALCOHOL-PADS-100,Supplies,Quantity: Box of 100 pads,8.9,8.9,CAD,in_stock,no,1,4315,4315,false,https://ca-wp.pantheonpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,Category inherited from the public parent product record. | WooCommerce Store API host ca-wp.pantheonpeptides.com was publicly linked by the rendered pantheonpeptides.com storefront.
pantheonpeptides.com,Alpha Mind Cycle,https://ca-wp.pantheonpeptides.com/product/alpha-mind-cycle/,60,60,,ALPHA-MIND-CYCLE,Brain & Nerve | Energy & Cellular Health | Peptide Cycles,,1385,1840,CAD,in_stock,no,1,8,8,false,https://ca-wp.pantheonpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=2,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,WooCommerce Store API host ca-wp.pantheonpeptides.com was publicly linked by the rendered pantheonpeptides.com storefront.
pantheonpeptides.com,AOD-9604,https://ca-wp.pantheonpeptides.com/product/aod9604/?attribute_concentration=2mg,215,220,,AOD-9604-2MG,All Peptides | Weight Loss,Concentration: 2mg,45,45,CAD,in_stock,no,1,13,13,false,https://ca-wp.pantheonpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,Category inherited from the public parent product record. | WooCommerce Store API host ca-wp.pantheonpeptides.com was publicly linked by the rendered pantheonpeptides.com storefront.
pantheonpeptides.com,Bacteriostatic Water,https://ca-wp.pantheonpeptides.com/product/bacteriostatic-water/?attribute_volume=10ml,144,148,,BACTERIOSTATIC-WATER-10ML,Supplies,Volume: 10ml,12.5,12.5,CAD,in_stock,no,1,329,329,false,https://ca-wp.pantheonpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,Category inherited from the public parent product record. | WooCommerce Store API host ca-wp.pantheonpeptides.com was publicly linked by the rendered pantheonpeptides.com storefront.
pantheonpeptides.com,BPC-157,https://ca-wp.pantheonpeptides.com/product/bpc-157/?attribute_concentration=15mg,417,430,,BPC-157-15MG,"All Peptides | Brain & Nerve | Healing & Recovery | Immunity | Libido | Longevity | Skin, Hair & Beauty",Concentration: 15mg,120,120,CAD,out_of_stock,no,1,,,false,https://ca-wp.pantheonpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | WooCommerce Store API host ca-wp.pantheonpeptides.com was publicly linked by the rendered pantheonpeptides.com storefront."
pantheonpeptides.com,BPC-157,https://ca-wp.pantheonpeptides.com/product/bpc-157/?attribute_concentration=2mg,417,421,,BPC-157-2MG,"All Peptides | Brain & Nerve | Healing & Recovery | Immunity | Libido | Longevity | Skin, Hair & Beauty",Concentration: 2mg,30,30,CAD,out_of_stock,no,1,,,false,https://ca-wp.pantheonpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | WooCommerce Store API host ca-wp.pantheonpeptides.com was publicly linked by the rendered pantheonpeptides.com storefront."
pantheonpeptides.com,BPC-157,https://ca-wp.pantheonpeptides.com/product/bpc-157/?attribute_concentration=5mg,417,425,,BPC-157-5MG,"All Peptides | Brain & Nerve | Healing & Recovery | Immunity | Libido | Longevity | Skin, Hair & Beauty",Concentration: 5mg,60,60,CAD,in_stock,no,1,58,58,false,https://ca-wp.pantheonpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,Category inherited from the public parent product record. | WooCommerce Store API host ca-wp.pantheonpeptides.com was publicly linked by the rendered pantheonpeptides.com storefront.
pantheonpeptides.com,BPC-157 + TB-500,https://ca-wp.pantheonpeptides.com/product/bpc-157-tb-500/,104,104,,BPC-157-TB-500,Peptide Bundles,Dosage: 2mg+2mg / 5mg+5mg / 15mg+5mg,117,130,CAD,in_stock,no,1,58,58,false,https://ca-wp.pantheonpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=2,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,WooCommerce Store API host ca-wp.pantheonpeptides.com was publicly linked by the rendered pantheonpeptides.com storefront.
pantheonpeptides.com,BPC-157 + TB-500 + 5-Amino-1MQ,https://ca-wp.pantheonpeptides.com/product/bpc-157-tb-500-5-amino-1mq/,30579,30579,,BPC-157-TB-500-5-AMINO-1MQ,Peptide Bundles,,225,255,CAD,in_stock,no,1,58,58,false,https://ca-wp.pantheonpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,WooCommerce Store API host ca-wp.pantheonpeptides.com was publicly linked by the rendered pantheonpeptides.com storefront.
